tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Liver,DNMT3B,Myeloid,IA→AR,IA,AR,0.00026496628,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Liver,DNMT3B,Myeloid,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,DNMT3B,CD4_T,NL→IT,NL,IT,0.001294603,0.00017363223,-86.5999984741211,↓,0.46195,NS,12/36,6,6
Liver,DNMT3B,CD4_T,NL→IA,NL,IA,0.001294603,0.00077534106,-40.09999847412109,↓,0.915796,NS,10/30,6,5
Liver,DNMT3B,CD4_T,NL→AR,NL,AR,0.001294603,0.00028713167,-77.80000305175781,↓,0.878088,NS,6/18,6,3
Liver,DNMT3B,CD4_T,NL→CR,NL,CR,0.001294603,0.0,-100.0,↓,0.376759,NS,6/18,6,3
Liver,DNMT3B,CD4_T,IT→IA,IT,IA,0.00017363223,0.00077534106,346.5,↑,0.352972,NS,12/30,6,5
Liver,DNMT3B,CD4_T,IA→AR,IA,AR,0.00077534106,0.00028713167,-63.0,↓,0.732678,NS,6/15,5,3
Liver,DNMT3B,CD4_T,CR→AR,CR,AR,0.0,0.00028713167,99999.0,↑,0.504985,NS,3/9,3,3
Liver,DNMT3B,CD8_T,NL→IT,NL,IT,0.00094834465,0.0009794837,3.299999952316284,↑,1.0,NS,14/36,6,6
Liver,DNMT3B,CD8_T,NL→IA,NL,IA,0.00094834465,0.000912594,-3.799999952316284,↓,1.0,NS,12/30,6,5
Liver,DNMT3B,CD8_T,NL→AR,NL,AR,0.00094834465,0.0009712523,2.400000095367432,↑,1.0,NS,8/18,6,3
Liver,DNMT3B,CD8_T,NL→CR,NL,CR,0.00094834465,0.00059424835,-37.29999923706055,↓,0.671373,NS,8/18,6,3
Liver,DNMT3B,CD8_T,IT→IA,IT,IA,0.0009794837,0.000912594,-6.800000190734863,↓,1.0,NS,12/30,6,5
Liver,DNMT3B,CD8_T,IA→AR,IA,AR,0.000912594,0.0009712523,6.400000095367432,↑,1.0,NS,7/15,5,3
Liver,DNMT3B,CD8_T,CR→AR,CR,AR,0.00059424835,0.0009712523,63.400001525878906,↑,1.0,NS,4/9,3,3
Liver,DNMT3B,NK,NL→IT,NL,IT,0.003280498,0.0005313327,-83.80000305175781,↓,0.012436,*,34/36,6,6
Liver,DNMT3B,NK,NL→IA,NL,IA,0.003280498,0.00097220315,-70.4000015258789,↓,0.035344,*,27/30,6,5
Liver,DNMT3B,NK,NL→AR,NL,AR,0.003280498,0.0013197466,-59.79999923706055,↓,0.261905,NS,14/18,6,3
Liver,DNMT3B,NK,NL→CR,NL,CR,0.003280498,0.0005591577,-83.0,↓,0.091925,†,16/18,6,3
Liver,DNMT3B,NK,IT→IA,IT,IA,0.0005313327,0.00097220315,83.0,↑,0.773938,NS,14/30,6,5
Liver,DNMT3B,NK,IA→AR,IA,AR,0.00097220315,0.0013197466,35.70000076293945,↑,0.759982,NS,8/15,5,3
Liver,DNMT3B,NK,CR→AR,CR,AR,0.0005591577,0.0013197466,136.0,↑,0.642835,NS,5/9,3,3
Liver,DNMT3B,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,DNMT3B,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,DNMT3B,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,DNMT3B,B,NL→CR,NL,CR,0.0,0.0022774017,99999.0,↑,0.238593,NS,6/18,6,3
Liver,DNMT3B,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Liver,DNMT3B,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,DNMT3B,B,CR→AR,CR,AR,0.0022774017,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,DNMT3B,PlasmaB,NL→IT,NL,IT,0.0018596692,0.0,-100.0,↓,0.222994,NS,10/30,6,5
Liver,DNMT3B,PlasmaB,NL→IA,NL,IA,0.0018596692,0.0013813385,-25.700000762939453,↓,0.727603,NS,9/30,6,5
Liver,DNMT3B,PlasmaB,NL→AR,NL,AR,0.0018596692,0.0,-100.0,↓,0.376759,NS,6/18,6,3
Liver,DNMT3B,PlasmaB,NL→CR,NL,CR,0.0018596692,0.003837162,106.3000030517578,↑,0.878088,NS,6/18,6,3
Liver,DNMT3B,PlasmaB,IT→IA,IT,IA,0.0,0.0013813385,99999.0,↑,0.423711,NS,5/25,5,5
Liver,DNMT3B,PlasmaB,IA→AR,IA,AR,0.0013813385,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Liver,DNMT3B,PlasmaB,CR→AR,CR,AR,0.003837162,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,EIF4EBP1,Myeloid,NL→IT,NL,IT,0.43396917,0.32211313,-25.799999237060547,↓,0.484848,NS,23/36,6,6
Liver,EIF4EBP1,Myeloid,NL→IA,NL,IA,0.43396917,0.33531687,-22.700000762939453,↓,0.662338,NS,18/30,6,5
Liver,EIF4EBP1,Myeloid,NL→AR,NL,AR,0.43396917,0.40586963,-6.5,↓,1.0,NS,9/18,6,3
Liver,EIF4EBP1,Myeloid,NL→CR,NL,CR,0.43396917,0.4649326,7.099999904632568,↑,0.904762,NS,10/18,6,3
Liver,EIF4EBP1,Myeloid,IT→IA,IT,IA,0.32211313,0.33531687,4.099999904632568,↑,0.714379,NS,17/30,6,5
Liver,EIF4EBP1,Myeloid,IA→AR,IA,AR,0.33531687,0.40586963,21.0,↑,1.0,NS,8/15,5,3
Liver,EIF4EBP1,Myeloid,CR→AR,CR,AR,0.4649326,0.40586963,-12.699999809265137,↓,0.4,NS,7/9,3,3
Liver,EIF4EBP1,CD4_T,NL→IT,NL,IT,0.09859064,0.05023527,-49.0,↓,0.015152,*,33/36,6,6
Liver,EIF4EBP1,CD4_T,NL→IA,NL,IA,0.09859064,0.07151378,-27.5,↓,0.177489,NS,23/30,6,5
Liver,EIF4EBP1,CD4_T,NL→AR,NL,AR,0.09859064,0.08152784,-17.299999237060547,↓,0.547619,NS,12/18,6,3
Liver,EIF4EBP1,CD4_T,NL→CR,NL,CR,0.09859064,0.05401292,-45.20000076293945,↓,0.095238,†,16/18,6,3
Liver,EIF4EBP1,CD4_T,IT→IA,IT,IA,0.05023527,0.07151378,42.400001525878906,↑,0.246753,NS,22/30,6,5
Liver,EIF4EBP1,CD4_T,IA→AR,IA,AR,0.07151378,0.08152784,14.0,↑,0.392857,NS,11/15,5,3
Liver,EIF4EBP1,CD4_T,CR→AR,CR,AR,0.05401292,0.08152784,50.900001525878906,↑,0.2,NS,8/9,3,3
Liver,EIF4EBP1,CD8_T,NL→IT,NL,IT,0.094762884,0.13528933,42.79999923706055,↑,0.484848,NS,23/36,6,6
Liver,EIF4EBP1,CD8_T,NL→IA,NL,IA,0.094762884,0.107166335,13.100000381469728,↑,0.930736,NS,16/30,6,5
Liver,EIF4EBP1,CD8_T,NL→AR,NL,AR,0.094762884,0.08945355,-5.599999904632568,↓,1.0,NS,9/18,6,3
Liver,EIF4EBP1,CD8_T,NL→CR,NL,CR,0.094762884,0.07034818,-25.799999237060547,↓,0.166667,NS,15/18,6,3
Liver,EIF4EBP1,CD8_T,IT→IA,IT,IA,0.13528933,0.107166335,-20.799999237060547,↓,0.930736,NS,16/30,6,5
Liver,EIF4EBP1,CD8_T,IA→AR,IA,AR,0.107166335,0.08945355,-16.5,↓,0.785714,NS,9/15,5,3
Liver,EIF4EBP1,CD8_T,CR→AR,CR,AR,0.07034818,0.08945355,27.200000762939453,↑,0.1,NS,9/9,3,3
Liver,EIF4EBP1,NK,NL→IT,NL,IT,0.13119063,0.06157023,-53.09999847412109,↓,0.008658,**,34/36,6,6
Liver,EIF4EBP1,NK,NL→IA,NL,IA,0.13119063,0.10175421,-22.399999618530277,↓,0.246753,NS,22/30,6,5
Liver,EIF4EBP1,NK,NL→AR,NL,AR,0.13119063,0.091111995,-30.5,↓,0.166667,NS,15/18,6,3
Liver,EIF4EBP1,NK,NL→CR,NL,CR,0.13119063,0.072336465,-44.900001525878906,↓,0.047619,*,17/18,6,3
Liver,EIF4EBP1,NK,IT→IA,IT,IA,0.06157023,0.10175421,65.30000305175781,↑,0.246753,NS,22/30,6,5
Liver,EIF4EBP1,NK,IA→AR,IA,AR,0.10175421,0.091111995,-10.5,↓,1.0,NS,7/15,5,3
Liver,EIF4EBP1,NK,CR→AR,CR,AR,0.072336465,0.091111995,26.0,↑,0.4,NS,7/9,3,3
Liver,EIF4EBP1,B,NL→IT,NL,IT,0.10918754,0.095087364,-12.899999618530272,↓,0.662338,NS,18/30,6,5
Liver,EIF4EBP1,B,NL→IA,NL,IA,0.10918754,0.1006129,-7.900000095367432,↓,0.536797,NS,19/30,6,5
Liver,EIF4EBP1,B,NL→AR,NL,AR,0.10918754,0.154229,41.29999923706055,↑,0.547619,NS,12/18,6,3
Liver,EIF4EBP1,B,NL→CR,NL,CR,0.10918754,0.17292285,58.400001525878906,↑,0.547619,NS,12/18,6,3
Liver,EIF4EBP1,B,IT→IA,IT,IA,0.095087364,0.1006129,5.800000190734863,↑,0.84127,NS,14/25,5,5
Liver,EIF4EBP1,B,IA→AR,IA,AR,0.1006129,0.154229,53.29999923706055,↑,0.25,NS,12/15,5,3
Liver,EIF4EBP1,B,CR→AR,CR,AR,0.17292285,0.154229,-10.800000190734863,↓,1.0,NS,4/9,3,3
Liver,EIF4EBP1,PlasmaB,NL→IT,NL,IT,0.07210208,0.13269778,84.0,↑,0.329004,NS,21/30,6,5
Liver,EIF4EBP1,PlasmaB,NL→IA,NL,IA,0.07210208,0.16888972,134.1999969482422,↑,0.143215,NS,23/30,6,5
Liver,EIF4EBP1,PlasmaB,NL→AR,NL,AR,0.07210208,0.3092263,328.8999938964844,↑,0.436661,NS,12/18,6,3
Liver,EIF4EBP1,PlasmaB,NL→CR,NL,CR,0.07210208,0.30088925,317.29998779296875,↑,0.02381,*,18/18,6,3
Liver,EIF4EBP1,PlasmaB,IT→IA,IT,IA,0.13269778,0.16888972,27.299999237060547,↑,0.547619,NS,16/25,5,5
Liver,EIF4EBP1,PlasmaB,IA→AR,IA,AR,0.16888972,0.3092263,83.0999984741211,↑,0.652783,NS,9/15,5,3
Liver,EIF4EBP1,PlasmaB,CR→AR,CR,AR,0.30088925,0.3092263,2.799999952316284,↑,1.0,NS,5/9,3,3
Liver,ENTPD1,Myeloid,NL→IT,NL,IT,0.21045585,0.29407594,39.70000076293945,↑,0.064935,†,30/36,6,6
Liver,ENTPD1,Myeloid,NL→IA,NL,IA,0.21045585,0.2114553,0.5,↑,1.0,NS,15/30,6,5
Liver,ENTPD1,Myeloid,NL→AR,NL,AR,0.21045585,0.36632982,74.0999984741211,↑,0.047619,*,17/18,6,3
Liver,ENTPD1,Myeloid,NL→CR,NL,CR,0.21045585,0.34902206,65.80000305175781,↑,0.047619,*,17/18,6,3
Liver,ENTPD1,Myeloid,IT→IA,IT,IA,0.29407594,0.2114553,-28.100000381469727,↓,0.246753,NS,22/30,6,5
Liver,ENTPD1,Myeloid,IA→AR,IA,AR,0.2114553,0.36632982,73.19999694824219,↑,0.071429,†,14/15,5,3
Liver,ENTPD1,Myeloid,CR→AR,CR,AR,0.34902206,0.36632982,5.0,↑,1.0,NS,5/9,3,3
Liver,ENTPD1,CD4_T,NL→IT,NL,IT,0.0055502043,0.0491998,786.5,↑,0.090412,†,28/36,6,6
Liver,ENTPD1,CD4_T,NL→IA,NL,IA,0.0055502043,0.06992538,1159.9000244140625,↑,0.022174,*,28/30,6,5
Liver,ENTPD1,CD4_T,NL→AR,NL,AR,0.0055502043,0.029261285,427.2000122070313,↑,0.511482,NS,11/18,6,3
Liver,ENTPD1,CD4_T,NL→CR,NL,CR,0.0055502043,0.011768054,112.0,↑,0.243305,NS,14/18,6,3
Liver,ENTPD1,CD4_T,IT→IA,IT,IA,0.0491998,0.06992538,42.09999847412109,↑,0.662338,NS,18/30,6,5
Liver,ENTPD1,CD4_T,IA→AR,IA,AR,0.06992538,0.029261285,-58.20000076293945,↓,0.392857,NS,11/15,5,3
Liver,ENTPD1,CD4_T,CR→AR,CR,AR,0.011768054,0.029261285,148.6999969482422,↑,1.0,NS,4/9,3,3
Liver,ENTPD1,CD8_T,NL→IT,NL,IT,0.0024316963,0.041318752,1599.199951171875,↑,0.11471,NS,26/36,6,6
Liver,ENTPD1,CD8_T,NL→IA,NL,IA,0.0024316963,0.107524455,4321.7998046875,↑,0.006736,**,30/30,6,5
Liver,ENTPD1,CD8_T,NL→AR,NL,AR,0.0024316963,0.08939608,3576.300048828125,↑,0.079616,†,16/18,6,3
Liver,ENTPD1,CD8_T,NL→CR,NL,CR,0.0024316963,0.006614439,172.0,↑,0.138011,NS,15/18,6,3
Liver,ENTPD1,CD8_T,IT→IA,IT,IA,0.041318752,0.107524455,160.1999969482422,↑,0.125541,NS,24/30,6,5
Liver,ENTPD1,CD8_T,IA→AR,IA,AR,0.107524455,0.08939608,-16.899999618530273,↓,0.571429,NS,10/15,5,3
Liver,ENTPD1,CD8_T,CR→AR,CR,AR,0.006614439,0.08939608,1251.5,↑,0.7,NS,6/9,3,3
Liver,ENTPD1,NK,NL→IT,NL,IT,0.057625163,0.10158006,76.30000305175781,↑,0.484848,NS,23/36,6,6
Liver,ENTPD1,NK,NL→IA,NL,IA,0.057625163,0.11249926,95.1999969482422,↑,0.536797,NS,19/30,6,5
Liver,ENTPD1,NK,NL→AR,NL,AR,0.057625163,0.05864315,1.7999999523162842,↑,0.714286,NS,11/18,6,3
Liver,ENTPD1,NK,NL→CR,NL,CR,0.057625163,0.09649236,67.4000015258789,↑,0.547619,NS,12/18,6,3
Liver,ENTPD1,NK,IT→IA,IT,IA,0.10158006,0.11249926,10.699999809265137,↑,1.0,NS,15/30,6,5
Liver,ENTPD1,NK,IA→AR,IA,AR,0.11249926,0.05864315,-47.900001525878906,↓,0.571429,NS,10/15,5,3
Liver,ENTPD1,NK,CR→AR,CR,AR,0.09649236,0.05864315,-39.20000076293945,↓,1.0,NS,5/9,3,3
Liver,ENTPD1,B,NL→IT,NL,IT,0.066944174,0.15210193,127.1999969482422,↑,0.166994,NS,22/30,6,5
Liver,ENTPD1,B,NL→IA,NL,IA,0.066944174,0.14991775,123.9000015258789,↑,0.16993,NS,23/30,6,5
Liver,ENTPD1,B,NL→AR,NL,AR,0.066944174,0.13795449,106.0999984741211,↑,0.36415,NS,13/18,6,3
Liver,ENTPD1,B,NL→CR,NL,CR,0.066944174,0.124950774,86.5999984741211,↑,0.243305,NS,14/18,6,3
Liver,ENTPD1,B,IT→IA,IT,IA,0.15210193,0.14991775,-1.399999976158142,↓,1.0,NS,12/25,5,5
Liver,ENTPD1,B,IA→AR,IA,AR,0.14991775,0.13795449,-8.0,↓,1.0,NS,8/15,5,3
Liver,ENTPD1,B,CR→AR,CR,AR,0.124950774,0.13795449,10.399999618530272,↑,1.0,NS,4/9,3,3
Liver,ENTPD1,PlasmaB,NL→IT,NL,IT,0.22548155,0.07996593,-64.5,↓,0.329004,NS,21/30,6,5
Liver,ENTPD1,PlasmaB,NL→IA,NL,IA,0.22548155,0.20473024,-9.199999809265137,↓,0.792208,NS,17/30,6,5
Liver,ENTPD1,PlasmaB,NL→AR,NL,AR,0.22548155,0.17160976,-23.899999618530277,↓,0.904762,NS,10/18,6,3
Liver,ENTPD1,PlasmaB,NL→CR,NL,CR,0.22548155,0.09191415,-59.20000076293945,↓,0.166667,NS,15/18,6,3
Liver,ENTPD1,PlasmaB,IT→IA,IT,IA,0.07996593,0.20473024,156.0,↑,0.420635,NS,17/25,5,5
Liver,ENTPD1,PlasmaB,IA→AR,IA,AR,0.20473024,0.17160976,-16.200000762939453,↓,1.0,NS,8/15,5,3
Liver,ENTPD1,PlasmaB,CR→AR,CR,AR,0.09191415,0.17160976,86.69999694824219,↑,0.7,NS,6/9,3,3
Liver,EOMES,Myeloid,NL→IT,NL,IT,0.0,0.002037143,99999.0,↑,0.175734,NS,12/36,6,6
Liver,EOMES,Myeloid,NL→IA,NL,IA,0.0,0.01961029,99999.0,↑,0.13638,NS,12/30,6,5
Liver,EOMES,Myeloid,NL→AR,NL,AR,0.0,0.0013850075,99999.0,↑,0.238593,NS,6/18,6,3
Liver,EOMES,Myeloid,NL→CR,NL,CR,0.0,0.0043307687,99999.0,↑,0.238593,NS,6/18,6,3
Liver,EOMES,Myeloid,IT→IA,IT,IA,0.002037143,0.01961029,862.5999755859375,↑,0.751099,NS,11/30,6,5
Liver,EOMES,Myeloid,IA→AR,IA,AR,0.01961029,0.0013850075,-92.9000015258789,↓,0.732678,NS,6/15,5,3
Liver,EOMES,Myeloid,CR→AR,CR,AR,0.0043307687,0.0013850075,-68.0,↓,1.0,NS,3/9,3,3
Liver,EOMES,CD4_T,NL→IT,NL,IT,0.14757337,0.15429313,4.599999904632568,↑,0.937229,NS,19/36,6,6
Liver,EOMES,CD4_T,NL→IA,NL,IA,0.14757337,0.13164468,-10.800000190734863,↓,0.536797,NS,19/30,6,5
Liver,EOMES,CD4_T,NL→AR,NL,AR,0.14757337,0.1814133,22.899999618530277,↑,0.904762,NS,10/18,6,3
Liver,EOMES,CD4_T,NL→CR,NL,CR,0.14757337,0.26896665,82.30000305175781,↑,0.166667,NS,15/18,6,3
Liver,EOMES,CD4_T,IT→IA,IT,IA,0.15429313,0.13164468,-14.699999809265137,↓,0.329004,NS,21/30,6,5
Liver,EOMES,CD4_T,IA→AR,IA,AR,0.13164468,0.1814133,37.79999923706055,↑,0.392857,NS,11/15,5,3
Liver,EOMES,CD4_T,CR→AR,CR,AR,0.26896665,0.1814133,-32.599998474121094,↓,0.7,NS,6/9,3,3
Liver,EOMES,CD8_T,NL→IT,NL,IT,0.24435718,0.2880371,17.899999618530273,↑,0.588745,NS,22/36,6,6
Liver,EOMES,CD8_T,NL→IA,NL,IA,0.24435718,0.29906553,22.399999618530277,↑,0.246753,NS,22/30,6,5
Liver,EOMES,CD8_T,NL→AR,NL,AR,0.24435718,0.34143364,39.70000076293945,↑,0.904762,NS,10/18,6,3
Liver,EOMES,CD8_T,NL→CR,NL,CR,0.24435718,0.49760127,103.5999984741211,↑,0.095238,†,16/18,6,3
Liver,EOMES,CD8_T,IT→IA,IT,IA,0.2880371,0.29906553,3.799999952316284,↑,0.792208,NS,13/30,6,5
Liver,EOMES,CD8_T,IA→AR,IA,AR,0.29906553,0.34143364,14.199999809265137,↑,1.0,NS,7/15,5,3
Liver,EOMES,CD8_T,CR→AR,CR,AR,0.49760127,0.34143364,-31.399999618530277,↓,0.4,NS,7/9,3,3
Liver,EOMES,NK,NL→IT,NL,IT,0.36769828,0.2933996,-20.200000762939453,↓,0.699134,NS,21/36,6,6
Liver,EOMES,NK,NL→IA,NL,IA,0.36769828,0.30888015,-16.0,↓,0.536797,NS,19/30,6,5
Liver,EOMES,NK,NL→AR,NL,AR,0.36769828,0.36421266,-0.8999999761581421,↓,0.714286,NS,11/18,6,3
Liver,EOMES,NK,NL→CR,NL,CR,0.36769828,0.50192463,36.5,↑,0.261905,NS,14/18,6,3
Liver,EOMES,NK,IT→IA,IT,IA,0.2933996,0.30888015,5.300000190734863,↑,0.930736,NS,16/30,6,5
Liver,EOMES,NK,IA→AR,IA,AR,0.30888015,0.36421266,17.899999618530273,↑,1.0,NS,8/15,5,3
Liver,EOMES,NK,CR→AR,CR,AR,0.50192463,0.36421266,-27.399999618530277,↓,0.4,NS,7/9,3,3
Liver,EOMES,B,NL→IT,NL,IT,0.006758874,0.0011212493,-83.4000015258789,↓,0.727603,NS,9/30,6,5
Liver,EOMES,B,NL→IA,NL,IA,0.006758874,0.0024556324,-63.70000076293945,↓,0.915796,NS,8/30,6,5
Liver,EOMES,B,NL→AR,NL,AR,0.006758874,0.0,-100.0,↓,0.376759,NS,6/18,6,3
Liver,EOMES,B,NL→CR,NL,CR,0.006758874,0.010570355,56.400001525878906,↑,0.4795,NS,10/18,6,3
Liver,EOMES,B,IT→IA,IT,IA,0.0011212493,0.0024556324,119.0,↑,0.607236,NS,9/25,5,5
Liver,EOMES,B,IA→AR,IA,AR,0.0024556324,0.0,-100.0,↓,0.329114,NS,6/15,5,3
Liver,EOMES,B,CR→AR,CR,AR,0.010570355,0.0,-100.0,↓,0.196706,NS,6/9,3,3
Liver,EOMES,PlasmaB,NL→IT,NL,IT,0.0071803327,0.0064441888,-10.300000190734863,↓,0.727603,NS,9/30,6,5
Liver,EOMES,PlasmaB,NL→IA,NL,IA,0.0071803327,0.016682493,132.3000030517578,↑,0.907569,NS,6/30,6,5
Liver,EOMES,PlasmaB,NL→AR,NL,AR,0.0071803327,0.0,-100.0,↓,0.376759,NS,6/18,6,3
Liver,EOMES,PlasmaB,NL→CR,NL,CR,0.0071803327,0.005276606,-26.5,↓,1.0,NS,5/18,6,3
Liver,EOMES,PlasmaB,IT→IA,IT,IA,0.0064441888,0.016682493,158.89999389648438,↑,1.0,NS,5/25,5,5
Liver,EOMES,PlasmaB,IA→AR,IA,AR,0.016682493,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Liver,EOMES,PlasmaB,CR→AR,CR,AR,0.005276606,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,EPAS1,Myeloid,NL→IT,NL,IT,0.02713347,0.06640253,144.6999969482422,↑,0.375117,NS,23/36,6,6
Liver,EPAS1,Myeloid,NL→IA,NL,IA,0.02713347,0.08171512,201.1999969482422,↑,0.143215,NS,23/30,6,5
Liver,EPAS1,Myeloid,NL→AR,NL,AR,0.02713347,0.017832931,-34.29999923706055,↓,0.511482,NS,11/18,6,3
Liver,EPAS1,Myeloid,NL→CR,NL,CR,0.02713347,0.069127865,154.8000030517578,↑,0.436661,NS,12/18,6,3
Liver,EPAS1,Myeloid,IT→IA,IT,IA,0.06640253,0.08171512,23.100000381469727,↑,0.645055,NS,17/30,6,5
Liver,EPAS1,Myeloid,IA→AR,IA,AR,0.08171512,0.017832931,-78.19999694824219,↓,0.12663,NS,12/15,5,3
Liver,EPAS1,Myeloid,CR→AR,CR,AR,0.069127865,0.017832931,-74.19999694824219,↓,0.353679,NS,6/9,3,3
Liver,EPAS1,CD4_T,NL→IT,NL,IT,0.074228995,0.06517429,-12.199999809265137,↓,0.748349,NS,20/36,6,6
Liver,EPAS1,CD4_T,NL→IA,NL,IA,0.074228995,0.05195676,-30.0,↓,0.714379,NS,17/30,6,5
Liver,EPAS1,CD4_T,NL→AR,NL,AR,0.074228995,0.045596585,-38.59999847412109,↓,0.380952,NS,13/18,6,3
Liver,EPAS1,CD4_T,NL→CR,NL,CR,0.074228995,0.054624695,-26.399999618530277,↓,0.714286,NS,11/18,6,3
Liver,EPAS1,CD4_T,IT→IA,IT,IA,0.06517429,0.05195676,-20.299999237060547,↓,0.272229,NS,21/30,6,5
Liver,EPAS1,CD4_T,IA→AR,IA,AR,0.05195676,0.045596585,-12.199999809265137,↓,1.0,NS,8/15,5,3
Liver,EPAS1,CD4_T,CR→AR,CR,AR,0.054624695,0.045596585,-16.5,↓,1.0,NS,5/9,3,3
Liver,EPAS1,CD8_T,NL→IT,NL,IT,0.09917703,0.06579688,-33.70000076293945,↓,0.588745,NS,22/36,6,6
Liver,EPAS1,CD8_T,NL→IA,NL,IA,0.09917703,0.045954335,-53.70000076293945,↓,0.246753,NS,22/30,6,5
Liver,EPAS1,CD8_T,NL→AR,NL,AR,0.09917703,0.033854116,-65.9000015258789,↓,0.261905,NS,14/18,6,3
Liver,EPAS1,CD8_T,NL→CR,NL,CR,0.09917703,0.04411033,-55.5,↓,0.261905,NS,14/18,6,3
Liver,EPAS1,CD8_T,IT→IA,IT,IA,0.06579688,0.045954335,-30.200000762939453,↓,0.360216,NS,20/30,6,5
Liver,EPAS1,CD8_T,IA→AR,IA,AR,0.045954335,0.033854116,-26.299999237060547,↓,0.392857,NS,11/15,5,3
Liver,EPAS1,CD8_T,CR→AR,CR,AR,0.04411033,0.033854116,-23.299999237060547,↓,0.7,NS,6/9,3,3
Liver,EPAS1,NK,NL→IT,NL,IT,0.09211869,0.060507264,-34.29999923706055,↓,0.484848,NS,23/36,6,6
Liver,EPAS1,NK,NL→IA,NL,IA,0.09211869,0.0842217,-8.600000381469727,↓,0.662338,NS,12/30,6,5
Liver,EPAS1,NK,NL→AR,NL,AR,0.09211869,0.029016713,-68.5,↓,0.047619,*,17/18,6,3
Liver,EPAS1,NK,NL→CR,NL,CR,0.09211869,0.049799263,-45.900001525878906,↓,0.261905,NS,14/18,6,3
Liver,EPAS1,NK,IT→IA,IT,IA,0.060507264,0.0842217,39.20000076293945,↑,0.428571,NS,20/30,6,5
Liver,EPAS1,NK,IA→AR,IA,AR,0.0842217,0.029016713,-65.5,↓,0.25,NS,12/15,5,3
Liver,EPAS1,NK,CR→AR,CR,AR,0.049799263,0.029016713,-41.70000076293945,↓,0.7,NS,6/9,3,3
Liver,EPAS1,B,NL→IT,NL,IT,0.006320922,0.0029438415,-53.400001525878906,↓,0.642347,NS,5/30,6,5
Liver,EPAS1,B,NL→IA,NL,IA,0.006320922,0.003799656,-39.900001525878906,↓,0.642347,NS,5/30,6,5
Liver,EPAS1,B,NL→AR,NL,AR,0.006320922,0.0,-100.0,↓,0.637352,NS,3/18,6,3
Liver,EPAS1,B,NL→CR,NL,CR,0.006320922,0.0,-100.0,↓,0.637352,NS,3/18,6,3
Liver,EPAS1,B,IT→IA,IT,IA,0.0029438415,0.003799656,29.100000381469727,↑,1.0,NS,8/25,5,5
Liver,EPAS1,B,IA→AR,IA,AR,0.003799656,0.0,-100.0,↓,0.329114,NS,6/15,5,3
Liver,EPAS1,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,EPAS1,PlasmaB,NL→IT,NL,IT,0.017410915,0.0016010627,-90.8000030517578,↓,0.727603,NS,9/30,6,5
Liver,EPAS1,PlasmaB,NL→IA,NL,IA,0.017410915,0.0,-100.0,↓,0.222994,NS,10/30,6,5
Liver,EPAS1,PlasmaB,NL→AR,NL,AR,0.017410915,0.0,-100.0,↓,0.376759,NS,6/18,6,3
Liver,EPAS1,PlasmaB,NL→CR,NL,CR,0.017410915,0.015252181,-12.399999618530272,↓,1.0,NS,5/18,6,3
Liver,EPAS1,PlasmaB,IT→IA,IT,IA,0.0016010627,0.0,-100.0,↓,0.423711,NS,5/25,5,5
Liver,EPAS1,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,EPAS1,PlasmaB,CR→AR,CR,AR,0.015252181,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,ESRRA,Myeloid,NL→IT,NL,IT,0.10318723,0.08660128,-16.100000381469727,↓,0.422527,NS,23/36,6,6
Liver,ESRRA,Myeloid,NL→IA,NL,IA,0.10318723,0.14243023,38.0,↑,0.930736,NS,14/30,6,5
Liver,ESRRA,Myeloid,NL→AR,NL,AR,0.10318723,0.10680678,3.5,↑,0.795418,NS,7/18,6,3
Liver,ESRRA,Myeloid,NL→CR,NL,CR,0.10318723,0.09698742,-6.0,↓,0.547619,NS,12/18,6,3
Liver,ESRRA,Myeloid,IT→IA,IT,IA,0.08660128,0.14243023,64.5,↑,0.329004,NS,21/30,6,5
Liver,ESRRA,Myeloid,IA→AR,IA,AR,0.14243023,0.10680678,-25.0,↓,0.392857,NS,11/15,5,3
Liver,ESRRA,Myeloid,CR→AR,CR,AR,0.09698742,0.10680678,10.100000381469728,↑,0.7,NS,3/9,3,3
