tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Blood,PCNA,PlasmaB,NL→CR,NL,CR,0.064415045,0.073058404,13.399999618530272,↑,0.764228,NS,9/15,5,3
Blood,PCNA,PlasmaB,IT→IA,IT,IA,0.20758832,0.1473246,-29.0,↓,0.555556,NS,13/20,5,4
Blood,PCNA,PlasmaB,IA→AR,IA,AR,0.1473246,0.15015788,1.899999976158142,↑,1.0,NS,6/12,4,3
Blood,PCNA,PlasmaB,CR→AR,CR,AR,0.073058404,0.15015788,105.5,↑,0.7,NS,6/9,3,3
Blood,PDCD1,Myeloid,NL→IT,NL,IT,0.0014391064,0.0002374008,-83.5,↓,1.0,NS,5/25,5,5
Blood,PDCD1,Myeloid,NL→IA,NL,IA,0.0014391064,0.006024757,318.6000061035156,↑,0.466854,NS,9/20,5,4
Blood,PDCD1,Myeloid,NL→AR,NL,AR,0.0014391064,0.00035094554,-75.5999984741211,↓,1.0,NS,3/15,5,3
Blood,PDCD1,Myeloid,NL→CR,NL,CR,0.0014391064,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Blood,PDCD1,Myeloid,IT→IA,IT,IA,0.0002374008,0.006024757,2437.800048828125,↑,0.466854,NS,9/20,5,4
Blood,PDCD1,Myeloid,IA→AR,IA,AR,0.006024757,0.00035094554,-94.1999969482422,↓,0.845356,NS,5/12,4,3
Blood,PDCD1,Myeloid,CR→AR,CR,AR,0.0,0.00035094554,99999.0,↑,0.504985,NS,3/9,3,3
Blood,PDCD1,CD4_T,NL→IT,NL,IT,0.08064022,0.057235718,-29.0,↓,0.84127,NS,14/25,5,5
Blood,PDCD1,CD4_T,NL→IA,NL,IA,0.08064022,0.1106258,37.20000076293945,↑,0.904762,NS,11/20,5,4
Blood,PDCD1,CD4_T,NL→AR,NL,AR,0.08064022,0.039993476,-50.400001525878906,↓,0.392857,NS,11/15,5,3
Blood,PDCD1,CD4_T,NL→CR,NL,CR,0.08064022,0.030712327,-61.900001525878906,↓,0.25,NS,12/15,5,3
Blood,PDCD1,CD4_T,IT→IA,IT,IA,0.057235718,0.1106258,93.3000030517578,↑,1.0,NS,10/20,5,4
Blood,PDCD1,CD4_T,IA→AR,IA,AR,0.1106258,0.039993476,-63.79999923706055,↓,0.4,NS,9/12,4,3
Blood,PDCD1,CD4_T,CR→AR,CR,AR,0.030712327,0.039993476,30.200000762939453,↑,0.2,NS,8/9,3,3
Blood,PDCD1,CD8_T,NL→IT,NL,IT,0.1500996,0.063714325,-57.59999847412109,↓,1.0,NS,12/25,5,5
Blood,PDCD1,CD8_T,NL→IA,NL,IA,0.1500996,0.23303033,55.29999923706055,↑,0.730159,NS,12/20,5,4
Blood,PDCD1,CD8_T,NL→AR,NL,AR,0.1500996,0.0800219,-46.70000076293945,↓,0.785714,NS,6/15,5,3
Blood,PDCD1,CD8_T,NL→CR,NL,CR,0.1500996,0.04122561,-72.5,↓,0.392857,NS,11/15,5,3
Blood,PDCD1,CD8_T,IT→IA,IT,IA,0.063714325,0.23303033,265.70001220703125,↑,1.0,NS,10/20,5,4
Blood,PDCD1,CD8_T,IA→AR,IA,AR,0.23303033,0.0800219,-65.69999694824219,↓,1.0,NS,6/12,4,3
Blood,PDCD1,CD8_T,CR→AR,CR,AR,0.04122561,0.0800219,94.0999984741211,↑,0.4,NS,7/9,3,3
Blood,PDCD1,NK,NL→IT,NL,IT,0.022972222,0.037083775,61.400001525878906,↑,0.420635,NS,17/25,5,5
Blood,PDCD1,NK,NL→IA,NL,IA,0.022972222,0.049347144,114.8000030517578,↑,0.111111,NS,17/20,5,4
Blood,PDCD1,NK,NL→AR,NL,AR,0.022972222,0.025480622,10.899999618530272,↑,1.0,NS,8/15,5,3
Blood,PDCD1,NK,NL→CR,NL,CR,0.022972222,0.021818882,-5.0,↓,1.0,NS,7/15,5,3
Blood,PDCD1,NK,IT→IA,IT,IA,0.037083775,0.049347144,33.099998474121094,↑,0.730159,NS,12/20,5,4
Blood,PDCD1,NK,IA→AR,IA,AR,0.049347144,0.025480622,-48.400001525878906,↓,0.228571,NS,10/12,4,3
Blood,PDCD1,NK,CR→AR,CR,AR,0.021818882,0.025480622,16.799999237060547,↑,0.7,NS,6/9,3,3
Blood,PDCD1,B,NL→IT,NL,IT,0.00044942708,0.0029611543,558.9000244140625,↑,0.118797,NS,18/25,5,5
Blood,PDCD1,B,NL→IA,NL,IA,0.00044942708,0.010440354,2223.0,↑,0.081136,†,15/20,5,4
Blood,PDCD1,B,NL→AR,NL,AR,0.00044942708,0.0024555568,446.3999938964844,↑,0.305507,NS,9/15,5,3
Blood,PDCD1,B,NL→CR,NL,CR,0.00044942708,0.0010999478,144.6999969482422,↑,0.494525,NS,8/15,5,3
Blood,PDCD1,B,IT→IA,IT,IA,0.0029611543,0.010440354,252.6000061035156,↑,0.460558,NS,13/20,5,4
Blood,PDCD1,B,IA→AR,IA,AR,0.010440354,0.0024555568,-76.5,↓,0.721277,NS,7/12,4,3
Blood,PDCD1,B,CR→AR,CR,AR,0.0010999478,0.0024555568,123.1999969482422,↑,1.0,NS,4/9,3,3
Blood,PDCD1,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,PDCD1,PlasmaB,NL→IA,NL,IA,0.0,0.011983761,99999.0,↑,0.371093,NS,5/20,5,4
Blood,PDCD1,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PDCD1,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PDCD1,PlasmaB,IT→IA,IT,IA,0.0,0.011983761,99999.0,↑,0.371093,NS,5/20,5,4
Blood,PDCD1,PlasmaB,IA→AR,IA,AR,0.011983761,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,PDCD1,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,PDCD1LG2,Myeloid,NL→IT,NL,IT,0.0,0.00241068,99999.0,↑,0.072006,†,15/25,5,5
Blood,PDCD1LG2,Myeloid,NL→IA,NL,IA,0.0,0.0011574666,99999.0,↑,0.04162,*,15/20,5,4
Blood,PDCD1LG2,Myeloid,NL→AR,NL,AR,0.0,0.006530179,99999.0,↑,0.016805,*,15/15,5,3
Blood,PDCD1LG2,Myeloid,NL→CR,NL,CR,0.0,0.0020966935,99999.0,↑,0.016805,*,15/15,5,3
Blood,PDCD1LG2,Myeloid,IT→IA,IT,IA,0.00241068,0.0011574666,-52.0,↓,0.900865,NS,10/20,5,4
Blood,PDCD1LG2,Myeloid,IA→AR,IA,AR,0.0011574666,0.006530179,464.2000122070313,↑,0.057143,†,12/12,4,3
Blood,PDCD1LG2,Myeloid,CR→AR,CR,AR,0.0020966935,0.006530179,211.5,↑,0.2,NS,8/9,3,3
Blood,PDCD1LG2,CD4_T,NL→IT,NL,IT,0.0050881905,0.003244919,-36.20000076293945,↓,0.834035,NS,11/25,5,5
Blood,PDCD1LG2,CD4_T,NL→IA,NL,IA,0.0050881905,0.0038397233,-24.5,↓,0.902117,NS,9/20,5,4
Blood,PDCD1LG2,CD4_T,NL→AR,NL,AR,0.0050881905,0.0022691085,-55.400001525878906,↓,1.0,NS,7/15,5,3
Blood,PDCD1LG2,CD4_T,NL→CR,NL,CR,0.0050881905,0.006541697,28.600000381469727,↑,0.764228,NS,9/15,5,3
Blood,PDCD1LG2,CD4_T,IT→IA,IT,IA,0.003244919,0.0038397233,18.299999237060547,↑,0.904762,NS,11/20,5,4
Blood,PDCD1LG2,CD4_T,IA→AR,IA,AR,0.0038397233,0.0022691085,-40.900001525878906,↓,0.857143,NS,7/12,4,3
Blood,PDCD1LG2,CD4_T,CR→AR,CR,AR,0.006541697,0.0022691085,-65.30000305175781,↓,0.1,NS,9/9,3,3
Blood,PDCD1LG2,CD8_T,NL→IT,NL,IT,0.010876146,0.0017983004,-83.5,↓,0.372748,NS,14/25,5,5
Blood,PDCD1LG2,CD8_T,NL→IA,NL,IA,0.010876146,0.0039546415,-63.59999847412109,↓,1.0,NS,10/20,5,4
Blood,PDCD1LG2,CD8_T,NL→AR,NL,AR,0.010876146,0.0023247332,-78.5999984741211,↓,0.764228,NS,9/15,5,3
Blood,PDCD1LG2,CD8_T,NL→CR,NL,CR,0.010876146,0.0047229473,-56.59999847412109,↓,1.0,NS,7/15,5,3
Blood,PDCD1LG2,CD8_T,IT→IA,IT,IA,0.0017983004,0.0039546415,119.9000015258789,↑,0.262239,NS,15/20,5,4
Blood,PDCD1LG2,CD8_T,IA→AR,IA,AR,0.0039546415,0.0023247332,-41.20000076293945,↓,0.4,NS,9/12,4,3
Blood,PDCD1LG2,CD8_T,CR→AR,CR,AR,0.0047229473,0.0023247332,-50.79999923706055,↓,0.1,NS,9/9,3,3
Blood,PDCD1LG2,NK,NL→IT,NL,IT,0.0036390678,0.005967665,64.0,↑,0.332112,NS,16/25,5,5
Blood,PDCD1LG2,NK,NL→IA,NL,IA,0.0036390678,0.0036081458,-0.800000011920929,↓,1.0,NS,8/20,5,4
Blood,PDCD1LG2,NK,NL→AR,NL,AR,0.0036390678,0.004884668,34.20000076293945,↑,0.759982,NS,9/15,5,3
Blood,PDCD1LG2,NK,NL→CR,NL,CR,0.0036390678,0.004439357,22.0,↑,0.759982,NS,9/15,5,3
Blood,PDCD1LG2,NK,IT→IA,IT,IA,0.005967665,0.0036081458,-39.5,↓,0.325163,NS,14/20,5,4
Blood,PDCD1LG2,NK,IA→AR,IA,AR,0.0036081458,0.004884668,35.400001525878906,↑,0.628571,NS,8/12,4,3
Blood,PDCD1LG2,NK,CR→AR,CR,AR,0.004439357,0.004884668,10.0,↑,0.7,NS,3/9,3,3
Blood,PDCD1LG2,B,NL→IT,NL,IT,0.00019579279,0.0012289227,527.7000122070312,↑,0.440686,NS,10/25,5,5
Blood,PDCD1LG2,B,NL→IA,NL,IA,0.00019579279,0.0014453027,638.2000122070312,↑,0.139996,NS,14/20,5,4
Blood,PDCD1LG2,B,NL→AR,NL,AR,0.00019579279,0.00057518727,193.8000030517578,↑,0.69627,NS,5/15,5,3
Blood,PDCD1LG2,B,NL→CR,NL,CR,0.00019579279,0.00027282684,39.29999923706055,↑,1.0,NS,4/15,5,3
Blood,PDCD1LG2,B,IT→IA,IT,IA,0.0012289227,0.0014453027,17.600000381469727,↑,1.0,NS,9/20,5,4
Blood,PDCD1LG2,B,IA→AR,IA,AR,0.0014453027,0.00057518727,-60.20000076293945,↓,0.359012,NS,8/12,4,3
Blood,PDCD1LG2,B,CR→AR,CR,AR,0.00027282684,0.00057518727,110.8000030517578,↑,1.0,NS,3/9,3,3
Blood,PDCD1LG2,PlasmaB,NL→IT,NL,IT,0.0,0.013890344,99999.0,↑,0.423711,NS,5/25,5,5
Blood,PDCD1LG2,PlasmaB,NL→IA,NL,IA,0.0,0.0011235743,99999.0,↑,0.371093,NS,5/20,5,4
Blood,PDCD1LG2,PlasmaB,NL→AR,NL,AR,0.0,0.0038371112,99999.0,↑,0.3017,NS,5/15,5,3
Blood,PDCD1LG2,PlasmaB,NL→CR,NL,CR,0.0,0.0030625004,99999.0,↑,0.078983,†,10/15,5,3
Blood,PDCD1LG2,PlasmaB,IT→IA,IT,IA,0.013890344,0.0011235743,-91.9000015258789,↓,1.0,NS,4/20,5,4
Blood,PDCD1LG2,PlasmaB,IA→AR,IA,AR,0.0011235743,0.0038371112,241.5,↑,0.825498,NS,4/12,4,3
Blood,PDCD1LG2,PlasmaB,CR→AR,CR,AR,0.0030625004,0.0038371112,25.299999237060547,↑,1.0,NS,3/9,3,3
Blood,PECAM1,Myeloid,NL→IT,NL,IT,0.6203026,0.9902897,59.59999847412109,↑,0.095238,†,21/25,5,5
Blood,PECAM1,Myeloid,NL→IA,NL,IA,0.6203026,0.9927266,60.0,↑,0.190476,NS,16/20,5,4
Blood,PECAM1,Myeloid,NL→AR,NL,AR,0.6203026,1.1442415,84.5,↑,0.142857,NS,13/15,5,3
Blood,PECAM1,Myeloid,NL→CR,NL,CR,0.6203026,1.021861,64.69999694824219,↑,0.25,NS,12/15,5,3
Blood,PECAM1,Myeloid,IT→IA,IT,IA,0.9902897,0.9927266,0.2000000029802322,↑,0.555556,NS,13/20,5,4
Blood,PECAM1,Myeloid,IA→AR,IA,AR,0.9927266,1.1442415,15.300000190734863,↑,1.0,NS,6/12,4,3
Blood,PECAM1,Myeloid,CR→AR,CR,AR,1.021861,1.1442415,12.0,↑,0.7,NS,3/9,3,3
Blood,PECAM1,CD4_T,NL→IT,NL,IT,0.118717216,0.11193959,-5.699999809265137,↓,0.84127,NS,11/25,5,5
Blood,PECAM1,CD4_T,NL→IA,NL,IA,0.118717216,0.12848271,8.199999809265137,↑,1.0,NS,10/20,5,4
Blood,PECAM1,CD4_T,NL→AR,NL,AR,0.118717216,0.12705736,7.0,↑,0.392857,NS,11/15,5,3
Blood,PECAM1,CD4_T,NL→CR,NL,CR,0.118717216,0.074471675,-37.29999923706055,↓,0.571429,NS,10/15,5,3
Blood,PECAM1,CD4_T,IT→IA,IT,IA,0.11193959,0.12848271,14.800000190734863,↑,0.904762,NS,11/20,5,4
Blood,PECAM1,CD4_T,IA→AR,IA,AR,0.12848271,0.12705736,-1.100000023841858,↓,1.0,NS,6/12,4,3
Blood,PECAM1,CD4_T,CR→AR,CR,AR,0.074471675,0.12705736,70.5999984741211,↑,0.2,NS,8/9,3,3
Blood,PECAM1,CD8_T,NL→IT,NL,IT,0.30982715,0.31752938,2.5,↑,0.84127,NS,14/25,5,5
Blood,PECAM1,CD8_T,NL→IA,NL,IA,0.30982715,0.3853367,24.399999618530277,↑,0.555556,NS,13/20,5,4
Blood,PECAM1,CD8_T,NL→AR,NL,AR,0.30982715,0.32523277,5.0,↑,0.785714,NS,9/15,5,3
Blood,PECAM1,CD8_T,NL→CR,NL,CR,0.30982715,0.2724202,-12.100000381469728,↓,0.785714,NS,9/15,5,3
Blood,PECAM1,CD8_T,IT→IA,IT,IA,0.31752938,0.3853367,21.399999618530277,↑,0.412698,NS,14/20,5,4
Blood,PECAM1,CD8_T,IA→AR,IA,AR,0.3853367,0.32523277,-15.600000381469728,↓,0.628571,NS,8/12,4,3
Blood,PECAM1,CD8_T,CR→AR,CR,AR,0.2724202,0.32523277,19.399999618530277,↑,1.0,NS,5/9,3,3
Blood,PECAM1,NK,NL→IT,NL,IT,0.117286995,0.15714681,34.0,↑,1.0,NS,13/25,5,5
Blood,PECAM1,NK,NL→IA,NL,IA,0.117286995,0.23379028,99.3000030517578,↑,0.031746,*,19/20,5,4
Blood,PECAM1,NK,NL→AR,NL,AR,0.117286995,0.18239658,55.5,↑,0.392857,NS,11/15,5,3
Blood,PECAM1,NK,NL→CR,NL,CR,0.117286995,0.23962843,104.3000030517578,↑,0.035714,*,15/15,5,3
Blood,PECAM1,NK,IT→IA,IT,IA,0.15714681,0.23379028,48.79999923706055,↑,0.190476,NS,16/20,5,4
Blood,PECAM1,NK,IA→AR,IA,AR,0.23379028,0.18239658,-22.0,↓,0.628571,NS,8/12,4,3
Blood,PECAM1,NK,CR→AR,CR,AR,0.23962843,0.18239658,-23.899999618530277,↓,0.4,NS,7/9,3,3
Blood,PECAM1,B,NL→IT,NL,IT,0.06164807,0.13859907,124.8000030517578,↑,0.015873,*,24/25,5,5
Blood,PECAM1,B,NL→IA,NL,IA,0.06164807,0.11826493,91.8000030517578,↑,0.111111,NS,17/20,5,4
Blood,PECAM1,B,NL→AR,NL,AR,0.06164807,0.11811584,91.5999984741211,↑,0.035714,*,15/15,5,3
Blood,PECAM1,B,NL→CR,NL,CR,0.06164807,0.19216667,211.6999969482422,↑,0.035714,*,15/15,5,3
Blood,PECAM1,B,IT→IA,IT,IA,0.13859907,0.11826493,-14.699999809265137,↓,0.904762,NS,11/20,5,4
Blood,PECAM1,B,IA→AR,IA,AR,0.11826493,0.11811584,-0.1000000014901161,↓,1.0,NS,6/12,4,3
Blood,PECAM1,B,CR→AR,CR,AR,0.19216667,0.11811584,-38.5,↓,0.1,NS,9/9,3,3
Blood,PECAM1,PlasmaB,NL→IT,NL,IT,0.19266394,0.36917964,91.5999984741211,↑,0.309524,NS,18/25,5,5
Blood,PECAM1,PlasmaB,NL→IA,NL,IA,0.19266394,0.3803425,97.4000015258789,↑,0.111111,NS,17/20,5,4
Blood,PECAM1,PlasmaB,NL→AR,NL,AR,0.19266394,0.10345837,-46.29999923706055,↓,0.571429,NS,10/15,5,3
Blood,PECAM1,PlasmaB,NL→CR,NL,CR,0.19266394,0.34539282,79.30000305175781,↑,0.25,NS,12/15,5,3
Blood,PECAM1,PlasmaB,IT→IA,IT,IA,0.36917964,0.3803425,3.0,↑,0.904762,NS,11/20,5,4
Blood,PECAM1,PlasmaB,IA→AR,IA,AR,0.3803425,0.10345837,-72.80000305175781,↓,0.057143,†,12/12,4,3
Blood,PECAM1,PlasmaB,CR→AR,CR,AR,0.34539282,0.10345837,-70.0,↓,0.1,NS,9/9,3,3
Blood,PINK1,Myeloid,NL→IT,NL,IT,0.11461749,0.17759767,54.900001525878906,↑,0.150794,NS,20/25,5,5
Blood,PINK1,Myeloid,NL→IA,NL,IA,0.11461749,0.17044543,48.70000076293945,↑,0.285714,NS,15/20,5,4
Blood,PINK1,Myeloid,NL→AR,NL,AR,0.11461749,0.15856944,38.29999923706055,↑,0.25,NS,12/15,5,3
Blood,PINK1,Myeloid,NL→CR,NL,CR,0.11461749,0.15001442,30.899999618530277,↑,0.25,NS,12/15,5,3
Blood,PINK1,Myeloid,IT→IA,IT,IA,0.17759767,0.17044543,-4.0,↓,0.904762,NS,9/20,5,4
Blood,PINK1,Myeloid,IA→AR,IA,AR,0.17044543,0.15856944,-7.0,↓,0.628571,NS,8/12,4,3
Blood,PINK1,Myeloid,CR→AR,CR,AR,0.15001442,0.15856944,5.699999809265137,↑,1.0,NS,5/9,3,3
Blood,PINK1,CD4_T,NL→IT,NL,IT,0.04886771,0.07917968,62.0,↑,0.309524,NS,18/25,5,5
Blood,PINK1,CD4_T,NL→IA,NL,IA,0.04886771,0.09234658,89.0,↑,0.015873,*,20/20,5,4
Blood,PINK1,CD4_T,NL→AR,NL,AR,0.04886771,0.07157119,46.5,↑,0.785714,NS,9/15,5,3
Blood,PINK1,CD4_T,NL→CR,NL,CR,0.04886771,0.09202143,88.30000305175781,↑,0.035714,*,15/15,5,3
Blood,PINK1,CD4_T,IT→IA,IT,IA,0.07917968,0.09234658,16.600000381469727,↑,0.730159,NS,12/20,5,4
Blood,PINK1,CD4_T,IA→AR,IA,AR,0.09234658,0.07157119,-22.5,↓,0.628571,NS,8/12,4,3
Blood,PINK1,CD4_T,CR→AR,CR,AR,0.09202143,0.07157119,-22.200000762939453,↓,0.7,NS,6/9,3,3
Blood,PINK1,CD8_T,NL→IT,NL,IT,0.0633612,0.09436692,48.900001525878906,↑,0.222222,NS,19/25,5,5
Blood,PINK1,CD8_T,NL→IA,NL,IA,0.0633612,0.095220916,50.29999923706055,↑,0.285714,NS,15/20,5,4
Blood,PINK1,CD8_T,NL→AR,NL,AR,0.0633612,0.08870572,40.0,↑,0.785714,NS,9/15,5,3
Blood,PINK1,CD8_T,NL→CR,NL,CR,0.0633612,0.10264479,62.0,↑,0.142857,NS,13/15,5,3
Blood,PINK1,CD8_T,IT→IA,IT,IA,0.09436692,0.095220916,0.8999999761581421,↑,1.0,NS,10/20,5,4
Blood,PINK1,CD8_T,IA→AR,IA,AR,0.095220916,0.08870572,-6.800000190734863,↓,0.857143,NS,7/12,4,3
Blood,PINK1,CD8_T,CR→AR,CR,AR,0.10264479,0.08870572,-13.600000381469728,↓,0.4,NS,7/9,3,3
Blood,PINK1,NK,NL→IT,NL,IT,0.06702338,0.114247575,70.5,↑,0.055556,†,22/25,5,5
Blood,PINK1,NK,NL→IA,NL,IA,0.06702338,0.120018214,79.0999984741211,↑,0.063492,†,18/20,5,4
Blood,PINK1,NK,NL→AR,NL,AR,0.06702338,0.10591078,58.0,↑,0.142857,NS,13/15,5,3
Blood,PINK1,NK,NL→CR,NL,CR,0.06702338,0.10682414,59.400001525878906,↑,0.142857,NS,13/15,5,3
Blood,PINK1,NK,IT→IA,IT,IA,0.114247575,0.120018214,5.099999904632568,↑,0.904762,NS,11/20,5,4
Blood,PINK1,NK,IA→AR,IA,AR,0.120018214,0.10591078,-11.800000190734863,↓,0.4,NS,9/12,4,3
Blood,PINK1,NK,CR→AR,CR,AR,0.10682414,0.10591078,-0.8999999761581421,↓,1.0,NS,5/9,3,3
Blood,PINK1,B,NL→IT,NL,IT,0.016101515,0.06288774,290.6000061035156,↑,0.021177,*,24/25,5,5
Blood,PINK1,B,NL→IA,NL,IA,0.016101515,0.070575245,338.29998779296875,↑,0.019451,*,20/20,5,4
Blood,PINK1,B,NL→AR,NL,AR,0.016101515,0.05656393,251.3000030517578,↑,0.071924,†,14/15,5,3
Blood,PINK1,B,NL→CR,NL,CR,0.016101515,0.06352097,294.5,↑,0.03577,*,15/15,5,3
Blood,PINK1,B,IT→IA,IT,IA,0.06288774,0.070575245,12.199999809265137,↑,0.904762,NS,11/20,5,4
Blood,PINK1,B,IA→AR,IA,AR,0.070575245,0.05656393,-19.899999618530277,↓,0.114286,NS,11/12,4,3
Blood,PINK1,B,CR→AR,CR,AR,0.06352097,0.05656393,-11.0,↓,0.4,NS,7/9,3,3
Blood,PINK1,PlasmaB,NL→IT,NL,IT,0.07607216,0.06388803,-16.0,↓,0.675174,NS,10/25,5,5
Blood,PINK1,PlasmaB,NL→IA,NL,IA,0.07607216,0.09391021,23.399999618530277,↑,0.712155,NS,12/20,5,4
Blood,PINK1,PlasmaB,NL→AR,NL,AR,0.07607216,0.11235615,47.70000076293945,↑,0.548595,NS,10/15,5,3
Blood,PINK1,PlasmaB,NL→CR,NL,CR,0.07607216,0.099290885,30.5,↑,0.764228,NS,9/15,5,3
Blood,PINK1,PlasmaB,IT→IA,IT,IA,0.06388803,0.09391021,47.0,↑,0.285714,NS,15/20,5,4
Blood,PINK1,PlasmaB,IA→AR,IA,AR,0.09391021,0.11235615,19.600000381469727,↑,0.857143,NS,7/12,4,3
Blood,PINK1,PlasmaB,CR→AR,CR,AR,0.099290885,0.11235615,13.199999809265137,↑,1.0,NS,5/9,3,3
Blood,PPARGC1A,Myeloid,NL→IT,NL,IT,0.0,0.0022698063,99999.0,↑,0.072006,†,15/25,5,5
Blood,PPARGC1A,Myeloid,NL→IA,NL,IA,0.0,0.0014011317,99999.0,↑,0.13121,NS,10/20,5,4
Blood,PPARGC1A,Myeloid,NL→AR,NL,AR,0.0,0.0034287516,99999.0,↑,0.078983,†,10/15,5,3
Blood,PPARGC1A,Myeloid,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,Myeloid,IT→IA,IT,IA,0.0022698063,0.0014011317,-38.29999923706055,↓,0.701155,NS,10/20,5,4
Blood,PPARGC1A,Myeloid,IA→AR,IA,AR,0.0014011317,0.0034287516,144.6999969482422,↑,0.58208,NS,7/12,4,3
Blood,PPARGC1A,Myeloid,CR→AR,CR,AR,0.0,0.0034287516,99999.0,↑,0.196706,NS,6/9,3,3
Blood,PPARGC1A,CD4_T,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,PPARGC1A,CD4_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,CD4_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,CD4_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,CD4_T,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,CD4_T,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,PPARGC1A,CD4_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,PPARGC1A,CD8_T,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,PPARGC1A,CD8_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,CD8_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,CD8_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,CD8_T,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,CD8_T,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,PPARGC1A,CD8_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,PPARGC1A,NK,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,PPARGC1A,NK,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,NK,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,NK,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,NK,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,PPARGC1A,NK,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,PPARGC1A,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,PPARGC1A,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,PPARGC1A,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,PPARGC1A,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,PPARGC1A,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,PPARGC1A,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,PPARGC1A,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,PPARGC1A,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,PRDM1,Myeloid,NL→IT,NL,IT,0.035375316,0.030170238,-14.699999809265137,↓,0.834035,NS,11/25,5,5
Blood,PRDM1,Myeloid,NL→IA,NL,IA,0.035375316,0.05075402,43.5,↑,0.389284,NS,14/20,5,4
