tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Liver,SDC1,NK,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,SDC1,NK,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,SDC1,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,SDC1,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,SDC1,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,SDC1,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,SDC1,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Liver,SDC1,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,SDC1,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,SDC1,PlasmaB,NL→IT,NL,IT,0.29486432671546936,0.24096886813640594,-18.299999237060547,↓,0.536797,NS,19/30,6,5
Liver,SDC1,PlasmaB,NL→IA,NL,IA,0.29486432671546936,0.030168551951646805,-89.80000305175781,↓,0.013497,*,29/30,6,5
Liver,SDC1,PlasmaB,NL→AR,NL,AR,0.29486432671546936,0.048846885561943054,-83.4000015258789,↓,0.047619,*,17/18,6,3
Liver,SDC1,PlasmaB,NL→CR,NL,CR,0.29486432671546936,0.18432402610778809,-37.5,↓,0.547619,NS,12/18,6,3
Liver,SDC1,PlasmaB,IT→IA,IT,IA,0.24096886813640594,0.030168551951646805,-87.5,↓,0.138792,NS,19/25,5,5
Liver,SDC1,PlasmaB,IA→AR,IA,AR,0.030168551951646805,0.048846885561943054,61.900001525878906,↑,0.759982,NS,8/15,5,3
Liver,SDC1,PlasmaB,CR→AR,CR,AR,0.18432402610778809,0.048846885561943054,-73.5,↓,0.1,NS,9/9,3,3
Liver,SIGLEC10,Myeloid,NL→IT,NL,IT,0.2711205780506134,0.2982683479785919,10.0,↑,0.699134,NS,21/36,6,6
Liver,SIGLEC10,Myeloid,NL→IA,NL,IA,0.2711205780506134,0.34037724137306213,25.5,↑,0.536797,NS,19/30,6,5
Liver,SIGLEC10,Myeloid,NL→AR,NL,AR,0.2711205780506134,0.2577557861804962,-4.900000095367432,↓,1.0,NS,9/18,6,3
Liver,SIGLEC10,Myeloid,NL→CR,NL,CR,0.2711205780506134,0.2937086522579193,8.300000190734863,↑,0.714286,NS,11/18,6,3
Liver,SIGLEC10,Myeloid,IT→IA,IT,IA,0.2982683479785919,0.34037724137306213,14.100000381469727,↑,0.930736,NS,16/30,6,5
Liver,SIGLEC10,Myeloid,IA→AR,IA,AR,0.34037724137306213,0.2577557861804962,-24.299999237060547,↓,0.392857,NS,11/15,5,3
Liver,SIGLEC10,Myeloid,CR→AR,CR,AR,0.2937086522579193,0.2577557861804962,-12.199999809265137,↓,0.7,NS,6/9,3,3
Liver,SIGLEC10,CD4_T,NL→IT,NL,IT,0.0059201642870903015,0.002110169269144535,-64.4000015258789,↓,0.36113,NS,10/36,6,6
Liver,SIGLEC10,CD4_T,NL→IA,NL,IA,0.0059201642870903015,0.0026176231913268566,-55.79999923706055,↓,0.224496,NS,8/30,6,5
Liver,SIGLEC10,CD4_T,NL→AR,NL,AR,0.0059201642870903015,0.004033725243061781,-31.899999618530273,↓,0.671373,NS,5/18,6,3
Liver,SIGLEC10,CD4_T,NL→CR,NL,CR,0.0059201642870903015,0.001987963914871216,-66.4000015258789,↓,0.345231,NS,5/18,6,3
Liver,SIGLEC10,CD4_T,IT→IA,IT,IA,0.002110169269144535,0.0026176231913268566,24.0,↑,0.662338,NS,18/30,6,5
Liver,SIGLEC10,CD4_T,IA→AR,IA,AR,0.0026176231913268566,0.004033725243061781,54.099998474121094,↑,0.785714,NS,6/15,5,3
Liver,SIGLEC10,CD4_T,CR→AR,CR,AR,0.001987963914871216,0.004033725243061781,102.9000015258789,↑,1.0,NS,4/9,3,3
Liver,SIGLEC10,CD8_T,NL→IT,NL,IT,0.0007261982536874712,0.006390975322574377,780.0999755859375,↑,0.043826,*,30/36,6,6
Liver,SIGLEC10,CD8_T,NL→IA,NL,IA,0.0007261982536874712,0.003965380601584911,446.0,↑,0.080042,†,24/30,6,5
Liver,SIGLEC10,CD8_T,NL→AR,NL,AR,0.0007261982536874712,0.0019019776955246925,161.89999389648438,↑,0.051822,†,17/18,6,3
Liver,SIGLEC10,CD8_T,NL→CR,NL,CR,0.0007261982536874712,0.0010184058919548988,40.20000076293945,↑,0.516853,NS,12/18,6,3
Liver,SIGLEC10,CD8_T,IT→IA,IT,IA,0.006390975322574377,0.003965380601584911,-38.0,↓,0.464192,NS,19/30,6,5
Liver,SIGLEC10,CD8_T,IA→AR,IA,AR,0.003965380601584911,0.0019019776955246925,-52.0,↓,0.25,NS,12/15,5,3
Liver,SIGLEC10,CD8_T,CR→AR,CR,AR,0.0010184058919548988,0.0019019776955246925,86.80000305175781,↑,0.4,NS,7/9,3,3
Liver,SIGLEC10,NK,NL→IT,NL,IT,0.0013384210178628564,0.0018905577016994357,41.29999923706055,↑,0.748349,NS,20/36,6,6
Liver,SIGLEC10,NK,NL→IA,NL,IA,0.0013384210178628564,0.0029205193277448416,118.19999694824219,↑,0.272229,NS,21/30,6,5
Liver,SIGLEC10,NK,NL→AR,NL,AR,0.0013384210178628564,0.0008030536118894815,-40.0,↓,0.35802,NS,12/18,6,3
Liver,SIGLEC10,NK,NL→CR,NL,CR,0.0013384210178628564,0.0006584229413419962,-50.79999923706055,↓,0.35802,NS,12/18,6,3
Liver,SIGLEC10,NK,IT→IA,IT,IA,0.0018905577016994357,0.0029205193277448416,54.5,↑,0.583025,NS,18/30,6,5
Liver,SIGLEC10,NK,IA→AR,IA,AR,0.0029205193277448416,0.0008030536118894815,-72.5,↓,0.2217,NS,11/15,5,3
Liver,SIGLEC10,NK,CR→AR,CR,AR,0.0006584229413419962,0.0008030536118894815,22.0,↑,1.0,NS,3/9,3,3
Liver,SIGLEC10,B,NL→IT,NL,IT,0.15312844514846802,0.1891956776380539,23.600000381469727,↑,0.246753,NS,22/30,6,5
Liver,SIGLEC10,B,NL→IA,NL,IA,0.15312844514846802,0.16624942421913147,8.600000381469727,↑,0.329004,NS,21/30,6,5
Liver,SIGLEC10,B,NL→AR,NL,AR,0.15312844514846802,0.2085556536912918,36.20000076293945,↑,0.547619,NS,12/18,6,3
Liver,SIGLEC10,B,NL→CR,NL,CR,0.15312844514846802,0.2018524408340454,31.799999237060547,↑,0.095238,†,16/18,6,3
Liver,SIGLEC10,B,IT→IA,IT,IA,0.1891956776380539,0.16624942421913147,-12.100000381469727,↓,0.309524,NS,18/25,5,5
Liver,SIGLEC10,B,IA→AR,IA,AR,0.16624942421913147,0.2085556536912918,25.399999618530273,↑,0.571429,NS,10/15,5,3
Liver,SIGLEC10,B,CR→AR,CR,AR,0.2018524408340454,0.2085556536912918,3.299999952316284,↑,1.0,NS,5/9,3,3
Liver,SIGLEC10,PlasmaB,NL→IT,NL,IT,0.013071886263787746,0.013293111696839333,1.7000000476837158,↑,0.915796,NS,10/30,6,5
Liver,SIGLEC10,PlasmaB,NL→IA,NL,IA,0.013071886263787746,0.019007306545972824,45.400001525878906,↑,0.751099,NS,11/30,6,5
Liver,SIGLEC10,PlasmaB,NL→AR,NL,AR,0.013071886263787746,0.0,-100.0,↓,0.376759,NS,6/18,6,3
Liver,SIGLEC10,PlasmaB,NL→CR,NL,CR,0.013071886263787746,0.010128891095519066,-22.5,↓,1.0,NS,5/18,6,3
Liver,SIGLEC10,PlasmaB,IT→IA,IT,IA,0.013293111696839333,0.019007306545972824,43.0,↑,1.0,NS,8/25,5,5
Liver,SIGLEC10,PlasmaB,IA→AR,IA,AR,0.019007306545972824,0.0,-100.0,↓,0.329114,NS,6/15,5,3
Liver,SIGLEC10,PlasmaB,CR→AR,CR,AR,0.010128891095519066,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,SLC2A1,Myeloid,NL→IT,NL,IT,0.04857416823506355,0.04057445004582405,-16.5,↓,0.872559,NS,16/36,6,6
Liver,SLC2A1,Myeloid,NL→IA,NL,IA,0.04857416823506355,0.03622481971979141,-25.399999618530273,↓,0.645055,NS,17/30,6,5
Liver,SLC2A1,Myeloid,NL→AR,NL,AR,0.04857416823506355,0.03407086804509163,-29.899999618530273,↓,0.795418,NS,10/18,6,3
Liver,SLC2A1,Myeloid,NL→CR,NL,CR,0.04857416823506355,0.04131940007209778,-14.899999618530273,↓,1.0,NS,9/18,6,3
Liver,SLC2A1,Myeloid,IT→IA,IT,IA,0.04057445004582405,0.03622481971979141,-10.699999809265137,↓,0.518992,NS,18/30,6,5
Liver,SLC2A1,Myeloid,IA→AR,IA,AR,0.03622481971979141,0.03407086804509163,-5.900000095367432,↓,1.0,NS,6/15,5,3
Liver,SLC2A1,Myeloid,CR→AR,CR,AR,0.04131940007209778,0.03407086804509163,-17.5,↓,0.7,NS,6/9,3,3
Liver,SLC2A1,CD4_T,NL→IT,NL,IT,0.05073227360844612,0.06283668428659439,23.899999618530273,↑,0.24026,NS,26/36,6,6
Liver,SLC2A1,CD4_T,NL→IA,NL,IA,0.05073227360844612,0.06306884437799454,24.299999237060547,↑,0.329004,NS,21/30,6,5
Liver,SLC2A1,CD4_T,NL→AR,NL,AR,0.05073227360844612,0.06397920101881027,26.100000381469727,↑,0.904762,NS,10/18,6,3
Liver,SLC2A1,CD4_T,NL→CR,NL,CR,0.05073227360844612,0.06308915466070175,24.399999618530273,↑,1.0,NS,9/18,6,3
Liver,SLC2A1,CD4_T,IT→IA,IT,IA,0.06283668428659439,0.06306884437799454,0.4000000059604645,↑,0.930736,NS,14/30,6,5
Liver,SLC2A1,CD4_T,IA→AR,IA,AR,0.06306884437799454,0.06397920101881027,1.399999976158142,↑,0.785714,NS,9/15,5,3
Liver,SLC2A1,CD4_T,CR→AR,CR,AR,0.06308915466070175,0.06397920101881027,1.399999976158142,↑,1.0,NS,4/9,3,3
Liver,SLC2A1,CD8_T,NL→IT,NL,IT,0.07506600767374039,0.10088175535202026,34.400001525878906,↑,0.24026,NS,26/36,6,6
Liver,SLC2A1,CD8_T,NL→IA,NL,IA,0.07506600767374039,0.07613954693078995,1.399999976158142,↑,0.930736,NS,14/30,6,5
Liver,SLC2A1,CD8_T,NL→AR,NL,AR,0.07506600767374039,0.05996325984597206,-20.100000381469727,↓,0.547619,NS,12/18,6,3
Liver,SLC2A1,CD8_T,NL→CR,NL,CR,0.07506600767374039,0.0885169580578804,17.899999618530273,↑,0.714286,NS,11/18,6,3
Liver,SLC2A1,CD8_T,IT→IA,IT,IA,0.10088175535202026,0.07613954693078995,-24.5,↓,0.428571,NS,20/30,6,5
Liver,SLC2A1,CD8_T,IA→AR,IA,AR,0.07613954693078995,0.05996325984597206,-21.200000762939453,↓,0.785714,NS,9/15,5,3
Liver,SLC2A1,CD8_T,CR→AR,CR,AR,0.0885169580578804,0.05996325984597206,-32.29999923706055,↓,0.1,NS,9/9,3,3
Liver,SLC2A1,NK,NL→IT,NL,IT,0.07019118219614029,0.07285027951002121,3.799999952316284,↑,0.818182,NS,20/36,6,6
Liver,SLC2A1,NK,NL→IA,NL,IA,0.07019118219614029,0.0752810388803482,7.300000190734863,↑,0.930736,NS,14/30,6,5
Liver,SLC2A1,NK,NL→AR,NL,AR,0.07019118219614029,0.07391470670700073,5.300000190734863,↑,1.0,NS,9/18,6,3
Liver,SLC2A1,NK,NL→CR,NL,CR,0.07019118219614029,0.08234158903360367,17.299999237060547,↑,0.714286,NS,11/18,6,3
Liver,SLC2A1,NK,IT→IA,IT,IA,0.07285027951002121,0.0752810388803482,3.299999952316284,↑,0.930736,NS,14/30,6,5
Liver,SLC2A1,NK,IA→AR,IA,AR,0.0752810388803482,0.07391470670700073,-1.7999999523162842,↓,0.785714,NS,6/15,5,3
Liver,SLC2A1,NK,CR→AR,CR,AR,0.08234158903360367,0.07391470670700073,-10.199999809265137,↓,0.7,NS,6/9,3,3
Liver,SLC2A1,B,NL→IT,NL,IT,0.11670372635126114,0.14352697134017944,23.0,↑,0.125541,NS,24/30,6,5
Liver,SLC2A1,B,NL→IA,NL,IA,0.11670372635126114,0.12394746392965317,6.199999809265137,↑,0.662338,NS,18/30,6,5
Liver,SLC2A1,B,NL→AR,NL,AR,0.11670372635126114,0.10144982486963272,-13.100000381469727,↓,0.714286,NS,7/18,6,3
Liver,SLC2A1,B,NL→CR,NL,CR,0.11670372635126114,0.1450299322605133,24.299999237060547,↑,0.380952,NS,13/18,6,3
Liver,SLC2A1,B,IT→IA,IT,IA,0.14352697134017944,0.12394746392965317,-13.600000381469727,↓,0.690476,NS,15/25,5,5
Liver,SLC2A1,B,IA→AR,IA,AR,0.12394746392965317,0.10144982486963272,-18.200000762939453,↓,1.0,NS,8/15,5,3
Liver,SLC2A1,B,CR→AR,CR,AR,0.1450299322605133,0.10144982486963272,-30.0,↓,0.7,NS,6/9,3,3
Liver,SLC2A1,PlasmaB,NL→IT,NL,IT,0.0326656848192215,0.16469797492027283,404.20001220703125,↑,0.034094,*,27/30,6,5
Liver,SLC2A1,PlasmaB,NL→IA,NL,IA,0.0326656848192215,0.2172425091266632,565.0,↑,0.012866,*,29/30,6,5
Liver,SLC2A1,PlasmaB,NL→AR,NL,AR,0.0326656848192215,0.09106878191232681,178.8000030517578,↑,0.418492,NS,11/18,6,3
Liver,SLC2A1,PlasmaB,NL→CR,NL,CR,0.0326656848192215,0.14046785235404968,330.0,↑,0.087825,†,16/18,6,3
Liver,SLC2A1,PlasmaB,IT→IA,IT,IA,0.16469797492027283,0.2172425091266632,31.899999618530273,↑,0.420635,NS,17/25,5,5
Liver,SLC2A1,PlasmaB,IA→AR,IA,AR,0.2172425091266632,0.09106878191232681,-58.099998474121094,↓,0.25,NS,12/15,5,3
Liver,SLC2A1,PlasmaB,CR→AR,CR,AR,0.14046785235404968,0.09106878191232681,-35.20000076293945,↓,0.4,NS,7/9,3,3
Liver,SOCS1,Myeloid,NL→IT,NL,IT,0.05074922367930412,0.056446950882673264,11.199999809265137,↑,0.699134,NS,21/36,6,6
Liver,SOCS1,Myeloid,NL→IA,NL,IA,0.05074922367930412,0.15635767579078674,208.10000610351562,↑,0.930736,NS,14/30,6,5
Liver,SOCS1,Myeloid,NL→AR,NL,AR,0.05074922367930412,0.09535924345254898,87.9000015258789,↑,0.380952,NS,13/18,6,3
Liver,SOCS1,Myeloid,NL→CR,NL,CR,0.05074922367930412,0.041517749428749084,-18.200000762939453,↓,0.904762,NS,10/18,6,3
Liver,SOCS1,Myeloid,IT→IA,IT,IA,0.056446950882673264,0.15635767579078674,177.0,↑,1.0,NS,15/30,6,5
Liver,SOCS1,Myeloid,IA→AR,IA,AR,0.15635767579078674,0.09535924345254898,-39.0,↓,0.571429,NS,5/15,5,3
Liver,SOCS1,Myeloid,CR→AR,CR,AR,0.041517749428749084,0.09535924345254898,129.6999969482422,↑,0.4,NS,7/9,3,3
Liver,SOCS1,CD4_T,NL→IT,NL,IT,0.9465282559394836,0.7398815155029297,-21.799999237060547,↓,0.24026,NS,26/36,6,6
Liver,SOCS1,CD4_T,NL→IA,NL,IA,0.9465282559394836,0.6778641939163208,-28.399999618530273,↓,0.246753,NS,22/30,6,5
Liver,SOCS1,CD4_T,NL→AR,NL,AR,0.9465282559394836,0.600364089012146,-36.599998474121094,↓,0.047619,*,17/18,6,3
Liver,SOCS1,CD4_T,NL→CR,NL,CR,0.9465282559394836,0.5729232430458069,-39.5,↓,0.166667,NS,15/18,6,3
Liver,SOCS1,CD4_T,IT→IA,IT,IA,0.7398815155029297,0.6778641939163208,-8.399999618530273,↓,1.0,NS,15/30,6,5
Liver,SOCS1,CD4_T,IA→AR,IA,AR,0.6778641939163208,0.600364089012146,-11.399999618530273,↓,0.571429,NS,10/15,5,3
Liver,SOCS1,CD4_T,CR→AR,CR,AR,0.5729232430458069,0.600364089012146,4.800000190734863,↑,1.0,NS,5/9,3,3
Liver,SOCS1,CD8_T,NL→IT,NL,IT,0.9136890769004822,0.7304198145866394,-20.100000381469727,↓,0.24026,NS,26/36,6,6
Liver,SOCS1,CD8_T,NL→IA,NL,IA,0.9136890769004822,0.6562773585319519,-28.200000762939453,↓,0.246753,NS,22/30,6,5
Liver,SOCS1,CD8_T,NL→AR,NL,AR,0.9136890769004822,0.5725569128990173,-37.29999923706055,↓,0.095238,†,16/18,6,3
Liver,SOCS1,CD8_T,NL→CR,NL,CR,0.9136890769004822,0.5205803513526917,-43.0,↓,0.095238,†,16/18,6,3
Liver,SOCS1,CD8_T,IT→IA,IT,IA,0.7304198145866394,0.6562773585319519,-10.199999809265137,↓,0.792208,NS,17/30,6,5
Liver,SOCS1,CD8_T,IA→AR,IA,AR,0.6562773585319519,0.5725569128990173,-12.800000190734863,↓,0.392857,NS,11/15,5,3
Liver,SOCS1,CD8_T,CR→AR,CR,AR,0.5205803513526917,0.5725569128990173,10.0,↑,1.0,NS,5/9,3,3
Liver,SOCS1,NK,NL→IT,NL,IT,0.8649398684501648,0.6706569194793701,-22.5,↓,0.025974,*,32/36,6,6
Liver,SOCS1,NK,NL→IA,NL,IA,0.8649398684501648,0.6438676714897156,-25.600000381469727,↓,0.177489,NS,23/30,6,5
Liver,SOCS1,NK,NL→AR,NL,AR,0.8649398684501648,0.5314255356788635,-38.599998474121094,↓,0.02381,*,18/18,6,3
Liver,SOCS1,NK,NL→CR,NL,CR,0.8649398684501648,0.5255003571510315,-39.20000076293945,↓,0.166667,NS,15/18,6,3
Liver,SOCS1,NK,IT→IA,IT,IA,0.6706569194793701,0.6438676714897156,-4.0,↓,0.792208,NS,13/30,6,5
Liver,SOCS1,NK,IA→AR,IA,AR,0.6438676714897156,0.5314255356788635,-17.5,↓,0.392857,NS,11/15,5,3
Liver,SOCS1,NK,CR→AR,CR,AR,0.5255003571510315,0.5314255356788635,1.100000023841858,↑,1.0,NS,5/9,3,3
Liver,SOCS1,B,NL→IT,NL,IT,0.240068256855011,0.2932101786136627,22.100000381469727,↑,0.246753,NS,22/30,6,5
Liver,SOCS1,B,NL→IA,NL,IA,0.240068256855011,0.44198721647262573,84.0999984741211,↑,0.051948,†,26/30,6,5
Liver,SOCS1,B,NL→AR,NL,AR,0.240068256855011,0.3528672456741333,47.0,↑,0.261905,NS,14/18,6,3
Liver,SOCS1,B,NL→CR,NL,CR,0.240068256855011,0.207832470536232,-13.399999618530273,↓,0.714286,NS,11/18,6,3
Liver,SOCS1,B,IT→IA,IT,IA,0.2932101786136627,0.44198721647262573,50.70000076293945,↑,0.222222,NS,19/25,5,5
Liver,SOCS1,B,IA→AR,IA,AR,0.44198721647262573,0.3528672456741333,-20.200000762939453,↓,0.392857,NS,11/15,5,3
Liver,SOCS1,B,CR→AR,CR,AR,0.207832470536232,0.3528672456741333,69.80000305175781,↑,0.4,NS,7/9,3,3
Liver,SOCS1,PlasmaB,NL→IT,NL,IT,0.16946788132190704,0.387053906917572,128.39999389648438,↑,0.082251,†,25/30,6,5
Liver,SOCS1,PlasmaB,NL→IA,NL,IA,0.16946788132190704,0.6141682863235474,262.3999938964844,↑,0.051948,†,26/30,6,5
Liver,SOCS1,PlasmaB,NL→AR,NL,AR,0.16946788132190704,0.5140576362609863,203.3000030517578,↑,0.02381,*,18/18,6,3
Liver,SOCS1,PlasmaB,NL→CR,NL,CR,0.16946788132190704,0.4053700268268585,139.1999969482422,↑,0.380952,NS,13/18,6,3
Liver,SOCS1,PlasmaB,IT→IA,IT,IA,0.387053906917572,0.6141682863235474,58.70000076293945,↑,0.420635,NS,17/25,5,5
Liver,SOCS1,PlasmaB,IA→AR,IA,AR,0.6141682863235474,0.5140576362609863,-16.299999237060547,↓,1.0,NS,8/15,5,3
Liver,SOCS1,PlasmaB,CR→AR,CR,AR,0.4053700268268585,0.5140576362609863,26.799999237060547,↑,1.0,NS,5/9,3,3
Liver,SOCS3,Myeloid,NL→IT,NL,IT,0.5345667004585266,0.45069003105163574,-15.699999809265137,↓,0.422527,NS,23/36,6,6
Liver,SOCS3,Myeloid,NL→IA,NL,IA,0.5345667004585266,0.4424549639225006,-17.200000762939453,↓,0.930736,NS,16/30,6,5
Liver,SOCS3,Myeloid,NL→AR,NL,AR,0.5345667004585266,0.29373854398727417,-45.099998474121094,↓,0.261905,NS,14/18,6,3
Liver,SOCS3,Myeloid,NL→CR,NL,CR,0.5345667004585266,0.34813055396080017,-34.900001525878906,↓,0.714286,NS,11/18,6,3
Liver,SOCS3,Myeloid,IT→IA,IT,IA,0.45069003105163574,0.4424549639225006,-1.7999999523162842,↓,1.0,NS,15/30,6,5
Liver,SOCS3,Myeloid,IA→AR,IA,AR,0.4424549639225006,0.29373854398727417,-33.599998474121094,↓,0.25,NS,12/15,5,3
Liver,SOCS3,Myeloid,CR→AR,CR,AR,0.34813055396080017,0.29373854398727417,-15.600000381469727,↓,1.0,NS,5/9,3,3
Liver,SOCS3,CD4_T,NL→IT,NL,IT,0.3372713029384613,0.4619201123714447,37.0,↑,0.24026,NS,26/36,6,6
Liver,SOCS3,CD4_T,NL→IA,NL,IA,0.3372713029384613,0.439081609249115,30.200000762939453,↑,0.428571,NS,20/30,6,5
Liver,SOCS3,CD4_T,NL→AR,NL,AR,0.3372713029384613,0.3803417384624481,12.800000190734863,↑,0.380952,NS,13/18,6,3
Liver,SOCS3,CD4_T,NL→CR,NL,CR,0.3372713029384613,0.28903183341026306,-14.300000190734863,↓,1.0,NS,9/18,6,3
Liver,SOCS3,CD4_T,IT→IA,IT,IA,0.4619201123714447,0.439081609249115,-4.900000095367432,↓,1.0,NS,15/30,6,5
Liver,SOCS3,CD4_T,IA→AR,IA,AR,0.439081609249115,0.3803417384624481,-13.399999618530273,↓,0.392857,NS,11/15,5,3
Liver,SOCS3,CD4_T,CR→AR,CR,AR,0.28903183341026306,0.3803417384624481,31.600000381469727,↑,0.7,NS,6/9,3,3
Liver,SOCS3,CD8_T,NL→IT,NL,IT,0.28218841552734375,0.3406918942928314,20.700000762939453,↑,0.484848,NS,23/36,6,6
Liver,SOCS3,CD8_T,NL→IA,NL,IA,0.28218841552734375,0.3265101909637451,15.699999809265137,↑,0.329004,NS,21/30,6,5
Liver,SOCS3,CD8_T,NL→AR,NL,AR,0.28218841552734375,0.2829650938510895,0.30000001192092896,↑,0.904762,NS,8/18,6,3
Liver,SOCS3,CD8_T,NL→CR,NL,CR,0.28218841552734375,0.21699483692646027,-23.100000381469727,↓,0.547619,NS,12/18,6,3
Liver,SOCS3,CD8_T,IT→IA,IT,IA,0.3406918942928314,0.3265101909637451,-4.199999809265137,↓,1.0,NS,15/30,6,5
Liver,SOCS3,CD8_T,IA→AR,IA,AR,0.3265101909637451,0.2829650938510895,-13.300000190734863,↓,0.392857,NS,11/15,5,3
Liver,SOCS3,CD8_T,CR→AR,CR,AR,0.21699483692646027,0.2829650938510895,30.399999618530273,↑,0.7,NS,6/9,3,3
Liver,SOCS3,NK,NL→IT,NL,IT,0.1313723474740982,0.2434752732515335,85.30000305175781,↑,0.093074,†,29/36,6,6
Liver,SOCS3,NK,NL→IA,NL,IA,0.1313723474740982,0.224740669131279,71.0999984741211,↑,0.125541,NS,24/30,6,5
Liver,SOCS3,NK,NL→AR,NL,AR,0.1313723474740982,0.19429099559783936,47.900001525878906,↑,0.261905,NS,14/18,6,3
Liver,SOCS3,NK,NL→CR,NL,CR,0.1313723474740982,0.16398167610168457,24.799999237060547,↑,0.547619,NS,12/18,6,3
Liver,SOCS3,NK,IT→IA,IT,IA,0.2434752732515335,0.224740669131279,-7.699999809265137,↓,0.792208,NS,13/30,6,5
Liver,SOCS3,NK,IA→AR,IA,AR,0.224740669131279,0.19429099559783936,-13.5,↓,0.571429,NS,10/15,5,3
Liver,SOCS3,NK,CR→AR,CR,AR,0.16398167610168457,0.19429099559783936,18.5,↑,1.0,NS,4/9,3,3
Liver,SOCS3,B,NL→IT,NL,IT,0.25125861167907715,0.2735738158226013,8.899999618530273,↑,1.0,NS,15/30,6,5
Liver,SOCS3,B,NL→IA,NL,IA,0.25125861167907715,0.3498241603374481,39.20000076293945,↑,0.125541,NS,24/30,6,5
Liver,SOCS3,B,NL→AR,NL,AR,0.25125861167907715,0.34946489334106445,39.099998474121094,↑,0.380952,NS,13/18,6,3
Liver,SOCS3,B,NL→CR,NL,CR,0.25125861167907715,0.18038056790828705,-28.200000762939453,↓,0.166667,NS,15/18,6,3
Liver,SOCS3,B,IT→IA,IT,IA,0.2735738158226013,0.3498241603374481,27.899999618530273,↑,0.600402,NS,15/25,5,5
Liver,SOCS3,B,IA→AR,IA,AR,0.3498241603374481,0.34946489334106445,-0.10000000149011612,↓,0.785714,NS,9/15,5,3
Liver,SOCS3,B,CR→AR,CR,AR,0.18038056790828705,0.34946489334106445,93.69999694824219,↑,0.4,NS,7/9,3,3
Liver,SOCS3,PlasmaB,NL→IT,NL,IT,0.36202383041381836,0.48061394691467285,32.79999923706055,↑,0.125541,NS,24/30,6,5
Liver,SOCS3,PlasmaB,NL→IA,NL,IA,0.36202383041381836,0.524727463722229,44.900001525878906,↑,0.428571,NS,20/30,6,5
Liver,SOCS3,PlasmaB,NL→AR,NL,AR,0.36202383041381836,0.4801824986934662,32.599998474121094,↑,0.166667,NS,15/18,6,3
Liver,SOCS3,PlasmaB,NL→CR,NL,CR,0.36202383041381836,0.3686619997024536,1.7999999523162842,↑,0.547619,NS,12/18,6,3
Liver,SOCS3,PlasmaB,IT→IA,IT,IA,0.48061394691467285,0.524727463722229,9.199999809265137,↑,0.420635,NS,17/25,5,5
Liver,SOCS3,PlasmaB,IA→AR,IA,AR,0.524727463722229,0.4801824986934662,-8.5,↓,0.785714,NS,9/15,5,3
Liver,SOCS3,PlasmaB,CR→AR,CR,AR,0.3686619997024536,0.4801824986934662,30.299999237060547,↑,0.4,NS,7/9,3,3
Liver,STAT1,Myeloid,NL→IT,NL,IT,0.4263714849948883,0.5711573362350464,34.0,↑,0.588745,NS,22/36,6,6
Liver,STAT1,Myeloid,NL→IA,NL,IA,0.4263714849948883,0.7401184439659119,73.5999984741211,↑,0.125541,NS,24/30,6,5
Liver,STAT1,Myeloid,NL→AR,NL,AR,0.4263714849948883,0.3368169367313385,-21.0,↓,0.714286,NS,11/18,6,3
Liver,STAT1,Myeloid,NL→CR,NL,CR,0.4263714849948883,0.5297194123268127,24.200000762939453,↑,0.380952,NS,13/18,6,3
Liver,STAT1,Myeloid,IT→IA,IT,IA,0.5711573362350464,0.7401184439659119,29.600000381469727,↑,0.536797,NS,19/30,6,5
Liver,STAT1,Myeloid,IA→AR,IA,AR,0.7401184439659119,0.3368169367313385,-54.5,↓,0.25,NS,12/15,5,3
Liver,STAT1,Myeloid,CR→AR,CR,AR,0.5297194123268127,0.3368169367313385,-36.400001525878906,↓,0.4,NS,7/9,3,3
Liver,STAT1,CD4_T,NL→IT,NL,IT,0.6574075818061829,0.7192328572273254,9.399999618530273,↑,0.699134,NS,21/36,6,6
Liver,STAT1,CD4_T,NL→IA,NL,IA,0.6574075818061829,0.7232900857925415,10.0,↑,0.930736,NS,16/30,6,5
Liver,STAT1,CD4_T,NL→AR,NL,AR,0.6574075818061829,0.8074144721031189,22.799999237060547,↑,0.714286,NS,11/18,6,3
Liver,STAT1,CD4_T,NL→CR,NL,CR,0.6574075818061829,0.5765910148620605,-12.300000190734863,↓,1.0,NS,9/18,6,3
Liver,STAT1,CD4_T,IT→IA,IT,IA,0.7192328572273254,0.7232900857925415,0.6000000238418579,↑,0.930736,NS,16/30,6,5
